7.438906362638452369e-32	-1.459631231762441537e-24	2.014699112880443815e-19	-3.733256333847968156e-14	2.486845094165782683e-09	6.680315302116055518e-04	4.026323881984951214e+01
9.150478074312467227e-32	-1.471672384645942417e-24	2.025816030549051596e-19	-3.733359628277840571e-14	2.480491944265508555e-09	6.702581735525088092e-04	4.024085754116534019e+01
8.588074993848848985e-32	-1.461441209249272458e-24	2.014175319965162591e-19	-3.731781865001354836e-14	2.484419208266264989e-09	6.681407260476505050e-04	4.027793676393054767e+01
8.788573237453915126e-32	-1.471146960576208983e-24	2.024651213844259190e-19	-3.732314250790045895e-14	2.479138785842856562e-09	6.703177416527865201e-04	4.024890089511124813e+01
8.588074993848848985e-32	-1.461441209249272458e-24	2.014175319965162591e-19	-3.731781865001354836e-14	2.484419208266264989e-09	6.681407260476505050e-04	4.027793676393054767e+01
9.229293766872514669e-32	-1.471888129597549752e-24	2.025201445798648289e-19	-3.732542704090327108e-14	2.479273176382664281e-09	6.703126308042073192e-04	4.024823094357158482e+01
8.562619394977048975e-32	-1.461338873934269482e-24	2.013205966711979611e-19	-3.730780315643418968e-14	2.483070804866659681e-09	6.682003530961058268e-04	4.028595484829704532e+01
8.910929224140763597e-32	-1.471324927813211034e-24	2.023960934175831992e-19	-3.731466950868446503e-14	2.477916111377852015e-09	6.703721871932173323e-04	4.025627488867137060e+01
